TimePoint,ImageNumber,ObjectNumber,AreaShape_Area,Area_um2,Intensity_IntegratedIntensity_Quant_p63,Total_p63_Intensity_per_um2_Object,Normalized_Total_p63_Intensity_per_um2_Object,renormalizing_value,Renormalized_Total_p63_Intensity_per_um2_Object,rescaled
168,5,95,46,17.6824,1309144.807,74036.6,0.376714,0.996619,0.377992,0.18019347
12,9,70,91,34.9804,1519068.747,43426.28292,0.37671271,0.996619211,0.377990616,0.18019281
6,13,58,107,41.1308,3045141,74035.55,0.376709,0.996619,0.377987,0.18019109
168,9,126,61,23.4484,1018236.485,43424.56,0.376698,0.996619,0.377976,0.18018584
24,6,30,62,23.8328,1764170,74022.76,0.376644,0.996619,0.377922,0.18016007
12,1,28,49,18.8356,1394243.246,74021.70603,0.376638701,0.996619211,0.377916356,0.18015738
24,9,110,37,14.2228,1052717,74016.14,0.37661,0.996619,0.377888,0.18014384
24,14,20,20,7.688,333754.7,43412.42,0.376592,0.996619,0.37787,0.18013525
6,7,24,34,13.0696,967244.5,74007.2,0.376565,0.996619,0.377842,0.18012189
12,2,44,121,46.5124,3441473.763,73990.45766,0.376479702,0.996619211,0.377756818,0.18008124
168,17,140,44,16.9136,1251301.865,73981.99,0.376437,0.996619,0.377714,0.18006081
168,14,63,46,17.6824,1307987.771,73971.17,0.376382,0.996619,0.377658,0.18003408
12,2,1,28,10.7632,466962.2178,43385.07301,0.376355223,0.996619211,0.377631917,0.18002164
48,9,133,63,24.2172,1790968,73954.38,0.376296,0.996619,0.377573,0.17999352
24,5,6,92,35.3648,1533992,43376.24,0.376279,0.996619,0.377555,0.17998493
24,7,100,4,1.5376,113703.7,73948.79,0.376268,0.996619,0.377544,0.17997968
24,17,10,80,30.752,2274058,73948.3,0.376265,0.996619,0.377542,0.17997873
6,2,39,64,24.6016,1819223,73947.35,0.37626,0.996619,0.377537,0.17997634
12,1,59,30,11.532,500184.0996,43373.57784,0.376255505,0.996619211,0.377531861,0.17997389
12,9,89,26,9.9944,433484.1592,43372.70463,0.376247931,0.996619211,0.37752426,0.17997026
6,6,34,26,9.9944,738938.8,73935.29,0.376199,0.996619,0.377475,0.17994675
12,12,101,69,26.5236,1960772.664,73925.58567,0.376149619,0.996619211,0.377425616,0.17992319
6,3,120,69,26.5236,1150025,43358.54,0.376125,0.996619,0.377401,0.17991144
24,11,72,68,26.1392,1932041,73913.54,0.376088,0.996619,0.377364,0.17989378
0,5,75,18,6.9192,299903.0391,43343.60028,0.375995457,0.996619211,0.377270931,0.17984937
12,9,28,22,8.4568,366480.6069,43335.6124,0.375926164,0.996619211,0.377201403,0.17981619
168,7,146,154,59.1976,4372646.186,73865.26,0.375843,0.996619,0.377118,0.17977639
24,9,49,37,14.2228,1050403,73853.47,0.375783,0.996619,0.377057,0.17974728
12,11,1,2,0.7688,56765.31055,73836.25201,0.37569507,0.996619211,0.376969525,0.17970553
12,1,4,2,0.7688,33295.67188,43308.62627,0.375692066,0.996619211,0.37696651,0.17970409
168,4,198,273,104.9412,4544287.186,43303.18,0.375645,0.996619,0.376919,0.17968142
12,10,62,34,13.0696,964756.9072,73816.86564,0.375596428,0.996619211,0.376870548,0.1796583
24,4,8,58,22.2952,965278.8,43295.36,0.375577,0.996619,0.376851,0.17964897
48,4,91,109,41.8996,3092613,73810.09,0.375562,0.996619,0.376836,0.17964181
168,7,41,11,4.2284,312039.3477,73796.08,0.375491,0.996619,0.376764,0.17960745
24,15,55,92,35.3648,2609740,73794.85,0.375484,0.996619,0.376758,0.17960459
6,8,130,21,8.0724,349296,43270.4,0.37536,0.996619,0.376634,0.17954541
168,7,185,36,13.8384,1020577.92,73749.71,0.375255,0.996619,0.376528,0.17949483
48,8,70,32,12.3008,532095.8,43257,0.375244,0.996619,0.376517,0.17948958
168,6,108,33,12.6852,548397.7891,43231.31,0.375021,0.996619,0.376294,0.17938316
168,2,78,28,10.7632,465200.2207,43221.37,0.374935,0.996619,0.376207,0.17934164
168,4,108,66,25.3704,1096455.012,43217.88,0.374905,0.996619,0.376177,0.17932732
6,2,13,72,27.6768,2039244,73680.64,0.374903,0.996619,0.376175,0.17932637
12,2,42,67,25.7548,1112845.577,43209.24943,0.374829995,0.996619211,0.376101515,0.1792913
168,6,132,74,28.4456,1229101.043,43208.83,0.374826,0.996619,0.376098,0.17928962
6,4,191,48,18.4512,797222.8,43207.1,0.374811,0.996619,0.376083,0.17928246
168,7,153,68,26.1392,1925445.068,73661.21,0.374804,0.996619,0.376076,0.17927912
24,4,22,17,6.5348,481324,73655.5,0.374775,0.996619,0.376047,0.17926529
48,9,2,150,57.66,4246538,73647.89,0.374737,0.996619,0.376008,0.17924667
0,7,125,22,8.4568,622809.8203,73646.03873,0.374727223,0.996619211,0.375998394,0.17924209
6,1,82,9,3.4596,149445.2,43197.26,0.374726,0.996619,0.375997,0.17924142
0,7,80,22,8.4568,622770.5117,73641.39056,0.374703572,0.996619211,0.375974663,0.17923076
0,1,100,34,13.0696,564389.1836,43183.35554,0.374605372,0.996619211,0.37587613,0.17918374
12,12,61,59,22.6796,1669354.224,73605.98175,0.374523405,0.996619211,0.375793884,0.17914449
24,3,4,30,11.532,848761.9,73600.58,0.374496,0.996619,0.375766,0.17913119
24,14,105,68,26.1392,1923259,73577.58,0.374379,0.996619,0.375649,0.17907535
6,8,56,72,27.6768,1194159,43146.55,0.374286,0.996619,0.375556,0.17903097
168,4,88,21,8.0724,348179.1523,43132.05,0.37416,0.996619,0.37543,0.17897084
12,1,58,34,13.0696,563703.9722,43130.92766,0.374150573,0.996619211,0.375419788,0.17896597
48,11,56,71,27.2924,2006626,73523.26,0.374103,0.996619,0.375372,0.17894316
48,7,13,46,17.6824,1300002,73519.56,0.374084,0.996619,0.375353,0.1789341
12,4,75,35,13.454,989116.3555,73518.38527,0.374077694,0.996619211,0.375346662,0.17893107
24,15,82,101,38.8244,2854123,73513.64,0.374054,0.996619,0.375322,0.1789193
6,6,38,5,1.922,141292.8,73513.42,0.374052,0.996619,0.375321,0.17891882
12,9,159,48,18.4512,1356407.931,73513.26367,0.374051635,0.996619211,0.375320514,0.17891859
168,15,161,2,0.7688,56516.05078,73512.03,0.374045,0.996619,0.375314,0.17891548
6,2,24,284,109.1696,4707040,43116.76,0.374028,0.996619,0.375297,0.17890737
6,13,91,77,29.5988,2175181,73488.82,0.373927,0.996619,0.375196,0.17885917
12,12,87,23,8.8412,649541.1084,73467.52798,0.373818921,0.996619211,0.375087011,0.17880716
48,8,50,46,17.6824,761969.5,43091.97,0.373813,0.996619,0.375081,0.17880429
48,10,113,99,38.0556,2795630,73461.74,0.373789,0.996619,0.375057,0.17879284
48,4,35,67,25.7548,1109635,43084.6,0.373749,0.996619,0.375017,0.17877375
48,5,38,20,7.688,564657,73446.54,0.373712,0.996619,0.37498,0.17875609
168,4,94,45,17.298,745092.8545,43073.93,0.373656,0.996619,0.374924,0.17872937
12,2,12,37,14.2228,612597.6489,43071.52241,0.373635246,0.996619211,0.374902713,0.17871921
12,8,39,81,31.1364,1341079.094,43071.10307,0.373631609,0.996619211,0.374899063,0.17871747
6,3,78,92,35.3648,1522899,43062.57,0.373558,0.996619,0.374825,0.17868212
0,2,3,103,39.5932,2906769.605,73415.87963,0.373556123,0.996619211,0.374823322,0.17868132
6,5,68,70,26.908,1974962,73396.83,0.373459,0.996619,0.374726,0.17863488
12,11,46,6,2.3064,169265.5293,73389.49415,0.373421868,0.996619211,0.374688611,0.17861704
6,8,103,26,9.9944,430222.7,43046.38,0.373417,0.996619,0.374684,0.17861484
168,7,26,64,24.6016,1805223.354,73378.29,0.373365,0.996619,0.374631,0.17858954
168,7,143,64,24.6016,1804761.779,73359.53,0.373269,0.996619,0.374536,0.17854421
24,15,66,23,8.8412,648452.7,73344.43,0.373193,0.996619,0.374459,0.17850746
6,3,37,180,69.192,2976630,43019.86,0.373187,0.996619,0.374453,0.1785046
24,12,102,3,1.1532,84571.26,73336.16,0.37315,0.996619,0.374416,0.17848694
24,16,105,63,24.2172,1775800,73328.06,0.373109,0.996619,0.374375,0.17846738
6,8,58,39,14.9916,644760,43008.08,0.373085,0.996619,0.374351,0.17845592
168,8,131,22,8.4568,363702.7773,43007.14,0.373077,0.996619,0.374342,0.17845163
24,14,52,33,12.6852,930050.3,73317.74,0.373057,0.996619,0.374322,0.17844208
24,7,21,35,13.454,578575.9,43004.01,0.37305,0.996619,0.374315,0.17843874
12,5,125,39,14.9916,644642.71,43000.26081,0.373017069,0.996619211,0.374282439,0.1784232
168,16,60,107,41.1308,3015285.582,73309.68,0.373016,0.996619,0.374281,0.17842252
6,7,112,16,6.1504,264320.3,42976.12,0.372808,0.996619,0.374072,0.17832278
24,16,53,46,17.6824,1295555,73268.04,0.372804,0.996619,0.374069,0.17832135
12,8,106,159,61.1196,4477923.813,73264.93978,0.372788108,0.996619211,0.374052701,0.17831357
12,3,57,13,4.9972,214748.8657,42973.83849,0.372787861,0.996619211,0.374052454,0.17831345
24,14,121,6,2.3064,168974.1,73263.14,0.372779,0.996619,0.374044,0.17830942
24,1,80,128,49.2032,3603653,73240.21,0.372662,0.996619,0.373926,0.1782531
6,3,135,63,24.2172,1039992,42944.36,0.372532,0.996619,0.373796,0.17819107
6,4,148,43,16.5292,709832.6,42944.16,0.37253,0.996619,0.373794,0.17819011
12,2,68,18,6.9192,506564.7793,73211.46654,0.372516024,0.996619211,0.373779695,0.17818329
24,11,5,99,38.0556,2786058,73210.19,0.37251,0.996619,0.373773,0.17818009
24,4,12,26,9.9944,731636.4,73204.64,0.372481,0.996619,0.373745,0.17816673
48,10,154,93,35.7492,2616530,73191.28,0.372413,0.996619,0.373677,0.17813428
12,8,186,91,34.9804,2560123.586,73187.3731,0.372393432,0.996619211,0.373656686,0.17812458
168,16,25,54,20.7576,1518994.234,73177.74,0.372344,0.996619,0.373607,0.17810087
12,5,74,47,18.0668,1322021.414,73174.07698,0.372325778,0.996619211,0.373588803,0.17809219
48,11,150,34,13.0696,956181.2,73160.71,0.372258,0.996619,0.373521,0.17805983
168,6,115,32,12.3008,899893.6895,73157.33,0.372241,0.996619,0.373503,0.17805124
24,14,158,41,15.7604,1152963,73155.69,0.372232,0.996619,0.373495,0.17804742
6,3,115,159,61.1196,2622589,42909.14,0.372227,0.996619,0.373489,0.17804456
168,2,147,28,10.7632,787244.8184,73142.26,0.372164,0.996619,0.373426,0.1780145
12,8,112,48,18.4512,1349208.804,73123.09247,0.372066358,0.996619211,0.373328503,0.17796797
12,4,48,50,19.22,824215.1191,42883.20079,0.372001601,0.996619211,0.373263526,0.17793696
24,1,5,45,17.298,1264589,73106.1,0.37198,0.996619,0.373242,0.17792669
6,7,110,16,6.1504,449626.1,73105.18,0.371975,0.996619,0.373237,0.1779243
6,2,111,25,9.61,412033.2,42875.47,0.371935,0.996619,0.373196,0.17790474
168,17,1,29,11.1476,814734.8828,73086.12,0.371878,0.996619,0.37314,0.17787801
48,1,23,31,11.9164,510834,42868.15,0.371871,0.996619,0.373133,0.17787467
12,10,111,7,2.6908,115339.457,42864.3738,0.371838281,0.996619211,0.373099652,0.17785876
6,8,123,27,10.3788,444790.1,42855.64,0.371763,0.996619,0.373024,0.17782265
12,7,4,62,23.8328,1741218.246,73059.74313,0.371744022,0.996619211,0.373005074,0.17781362
168,2,137,30,11.532,842517.6035,73059.11,0.371741,0.996619,0.373002,0.17781216
12,3,16,94,36.1336,2639210.6,73040.34471,0.371645319,0.996619211,0.372906036,0.17776636
24,16,95,82,31.5208,2301238,73006.96,0.371475,0.996619,0.372736,0.17768521
12,8,46,86,33.0584,2413492.962,73006.95018,0.3714754,0.996619211,0.372735541,0.177685
12,2,67,11,4.2284,181058.8496,42819.70713,0.371450808,0.996619211,0.372710865,0.17767322
48,3,136,5,1.922,140295.6,72994.58,0.371412,0.996619,0.372672,0.17765467
168,2,108,49,18.8356,1374723.203,72985.37,0.371366,0.996619,0.372625,0.17763224
168,7,184,90,34.596,2524342.703,72966.32,0.371269,0.996619,0.372528,0.17758595
48,4,89,12,4.6128,336515.3,72952.51,0.371198,0.996619,0.372458,0.17755255
12,9,57,34,13.0696,953416.0098,72949.13462,0.371181222,0.996619211,0.372440364,0.17754413
48,11,115,313,120.3172,8777018,72948.99,0.37118,0.996619,0.37244,0.17754396
48,7,206,47,18.0668,1317766,72938.56,0.371127,0.996619,0.372386,0.17751819
48,3,15,25,9.61,411121.9,42780.64,0.371112,0.996619,0.372371,0.17751103
6,1,9,69,26.5236,1933435,72894.9,0.370905,0.996619,0.372163,0.17741177
168,4,86,20,7.688,328703.3252,42755.38,0.370893,0.996619,0.372151,0.17740604
12,7,39,3,1.1532,49286.27344,42738.70399,0.370748125,0.996619211,0.372005798,0.17733675
6,7,43,37,14.2228,1036203,72855.07,0.370703,0.996619,0.37196,0.17731489
12,8,124,88,33.8272,2464036.423,72841.86758,0.370635424,0.996619211,0.371892715,0.17728278
12,9,31,61,23.4484,1707979.729,72839.92637,0.370625546,0.996619211,0.371882804,0.17727805
24,8,67,133,51.1252,3723738,72835.67,0.370604,0.996619,0.371861,0.17726765
6,8,30,56,21.5264,919618.9,42720.52,0.37059,0.996619,0.371847,0.17726097
12,10,147,17,6.5348,475942.3613,72831.97058,0.370585066,0.996619211,0.371842186,0.17725867
12,5,152,27,10.3788,443360.9863,42717.94295,0.370568028,0.996619211,0.37182509,0.17725051
168,15,89,8,3.0752,223908.9766,72811.19,0.370479,0.996619,0.371736,0.177208
24,7,197,16,6.1504,447638.9,72782.07,0.370331,0.996619,0.371587,0.17713689
12,8,41,8,3.0752,131278.04,42689.269,0.370319289,0.996619211,0.371575507,0.17713141
12,4,77,131,50.3564,3664580.737,72772.88959,0.370284449,0.996619211,0.371540549,0.17711472
24,3,28,49,18.8356,1370662,72769.74,0.370268,0.996619,0.371524,0.17710683
12,6,9,22,8.4568,615258.1377,72753.06708,0.370183587,0.996619211,0.371439345,0.17706643
168,5,90,55,21.142,901692.4287,42649.34,0.369973,0.996619,0.371228,0.17696557
12,12,18,26,9.9944,726693.6807,72710.08571,0.369964889,0.996619211,0.371219905,0.17696171
168,2,58,26,9.9944,426102.1016,42634.09,0.369841,0.996619,0.371095,0.1769021
0,6,48,30,11.532,491457.6436,42616.86122,0.369691168,0.996619211,0.370945256,0.17683064
0,14,2,15,5.766,418896.4316,72649.39848,0.369656099,0.996619211,0.370910067,0.17681385
48,6,14,36,13.8384,589498.5,42598.75,0.369534,0.996619,0.370788,0.17675559
168,7,65,24,9.2256,669972.7051,72621.04,0.369512,0.996619,0.370765,0.17674462
12,3,80,49,18.8356,1367826.024,72619.19049,0.369502394,0.996619211,0.370755841,0.17674025
24,14,90,83,31.9052,2316855,72616.84,0.36949,0.996619,0.370744,0.1767346
168,8,251,46,17.6824,1283454.137,72583.71,0.369322,0.996619,0.370575,0.17665395
24,14,11,77,29.5988,2148046,72572.06,0.369263,0.996619,0.370515,0.17662531
12,1,90,47,18.0668,1311140.589,72571.82173,0.369261371,0.996619211,0.370514001,0.17662484
24,3,21,65,24.986,1813106,72564.86,0.369226,0.996619,0.370478,0.17660766
6,4,105,29,11.1476,474465.1,42562.08,0.369216,0.996619,0.370468,0.17660288
12,3,22,58,22.2952,1617626.022,72554.90072,0.369175273,0.996619211,0.370427611,0.17658361
24,12,39,121,46.5124,3374453,72549.54,0.369148,0.996619,0.3704,0.17657043
6,4,106,12,4.6128,196264.3,42547.77,0.369092,0.996619,0.370344,0.17654371
168,3,71,69,26.5236,1923948.531,72537.23,0.369085,0.996619,0.370337,0.17654037
168,8,173,13,4.9972,362472.9492,72535.21,0.369075,0.996619,0.370327,0.1765356
168,6,148,40,15.376,654039.2119,42536.37,0.368993,0.996619,0.370245,0.17649646
24,2,36,24,9.2256,392293.3,42522.26,0.36887,0.996619,0.370122,0.17643777
168,4,203,216,83.0304,3530587.731,42521.63,0.368865,0.996619,0.370116,0.1764349
12,8,189,45,17.298,1253535.537,72467.07926,0.368728418,0.996619211,0.36997924,0.17636964
0,9,132,14,5.3816,228722.5352,42500.84272,0.368684735,0.996619211,0.369935409,0.17634872
24,1,52,52,19.9888,1448170,72449.07,0.368637,0.996619,0.369887,0.17632562
12,1,21,70,26.908,1949363.654,72445.50521,0.368618645,0.996619211,0.369869094,0.17631707
24,16,61,18,6.9192,501248.8,72443.18,0.368607,0.996619,0.369857,0.1763113
24,9,38,14,5.3816,389793.1,72430.7,0.368543,0.996619,0.369794,0.17628124
12,6,26,18,6.9192,293870.0635,42471.6822,0.368431775,0.996619211,0.36968159,0.17622759
6,13,59,58,22.2952,1614300,72405.73,0.368416,0.996619,0.369666,0.17622015
48,6,42,7,2.6908,194813.1,72399.71,0.368386,0.996619,0.369635,0.17620536
12,7,79,71,27.2924,1975934.05,72398.69157,0.368380447,0.996619211,0.369630088,0.17620302
168,10,17,31,11.9164,862716.0586,72397.37,0.368374,0.996619,0.369623,0.17619963
24,1,55,64,24.6016,1780967,72392.34,0.368348,0.996619,0.369598,0.1761877
168,5,146,30,11.532,489626.3809,42458.06,0.368314,0.996619,0.369563,0.176171
12,8,62,20,7.688,326415.5469,42457.79746,0.368311328,0.996619211,0.369560735,0.17616992
6,12,44,30,11.532,834696,72380.85,0.36829,0.996619,0.369539,0.17615955
24,7,158,156,59.9664,4340020,72374.2,0.368256,0.996619,0.369505,0.17614332
12,8,73,137,52.6628,3811218.877,72370.22864,0.368235621,0.996619211,0.369484771,0.17613367
24,14,66,78,29.9832,2169867,72369.43,0.368232,0.996619,0.369481,0.17613187
168,6,40,95,36.518,1550075.946,42446.9,0.368217,0.996619,0.369466,0.17612471
168,6,152,59,22.6796,1641100.02,72360.18,0.368185,0.996619,0.369433,0.17610896
12,7,34,63,24.2172,1752313.26,72358.21068,0.368174471,0.996619211,0.369423414,0.17610439
48,1,112,7,2.6908,114152,42423.07,0.36801,0.996619,0.369258,0.17602545
24,12,67,97,37.2868,2696691,72322.95,0.367995,0.996619,0.369243,0.17601829
0,4,58,9,3.4596,250204.5117,72321.8036,0.367989224,0.996619211,0.369237538,0.17601568
6,5,65,54,20.7576,1500936,72307.79,0.367918,0.996619,0.369166,0.17598155
12,1,62,195,74.958,5420046.828,72307.7834,0.367917886,0.996619211,0.369165958,0.17598153
24,14,16,66,25.3704,1075989,42411.19,0.367907,0.996619,0.369155,0.1759763
24,1,7,45,17.298,1250573,72295.8,0.367857,0.996619,0.369105,0.17595244
12,5,151,42,16.1448,684619.6689,42404.96438,0.367853013,0.996619211,0.369100866,0.17595046
12,10,116,10,3.844,162969.9873,42395.93842,0.367774715,0.996619211,0.369022302,0.17591297
24,6,53,33,12.6852,916878.3,72279.37,0.367773,0.996619,0.369021,0.17591235
24,7,184,81,31.1364,2250417,72276.1,0.367757,0.996619,0.369004,0.17590424
24,17,22,29,11.1476,805602.6,72266.91,0.36771,0.996619,0.368957,0.17588181
6,12,162,70,26.908,1944296,72257.18,0.36766,0.996619,0.368908,0.17585842
0,14,125,11,4.2284,305482.3438,72245.37502,0.367600339,0.996619211,0.368847334,0.17582947
12,5,109,216,83.0304,5997816.854,72236.39599,0.367554651,0.996619211,0.368801491,0.17580759
48,5,145,60,23.064,1666050,72235.94,0.367552,0.996619,0.368799,0.17580641
24,10,18,53,20.3732,1471517,72228.06,0.367512,0.996619,0.368759,0.17578732
24,9,118,23,8.8412,638521.3,72221.11,0.367477,0.996619,0.368723,0.17577014
12,10,98,7,2.6908,194329.0049,72219.78775,0.367470145,0.996619211,0.368716698,0.17576713
168,6,122,33,12.6852,537220.9805,42350.22,0.367378,0.996619,0.368624,0.17572289
24,11,78,43,16.5292,1193415,72200.39,0.367371,0.996619,0.368618,0.17572003
24,15,96,89,34.2116,2470045,72199.04,0.367365,0.996619,0.368611,0.17571669
12,3,12,77,29.5988,1252767.035,42324.92651,0.367158704,0.996619211,0.368404201,0.175618
12,8,105,144,55.3536,3994150.835,72157.02024,0.36715077,0.996619211,0.36839624,0.1756142
168,7,193,32,12.3008,887535.3594,72152.65,0.367129,0.996619,0.368374,0.17560359
12,4,101,48,18.4512,780786.4673,42316.29744,0.367083849,0.996619211,0.368329092,0.17558216
24,6,15,22,8.4568,610102,72143.37,0.367081,0.996619,0.368327,0.17558116
168,10,116,31,11.9164,859469.416,72124.92,0.366987,0.996619,0.368232,0.17553582
6,12,178,14,5.3816,388102,72116.48,0.366944,0.996619,0.368189,0.1755153
168,12,52,2,0.7688,55434.97656,72105.85,0.36689,0.996619,0.368135,0.17548953
12,6,57,43,16.5292,699038.3047,42291.1154,0.3668654,0.996619211,0.368109902,0.17547756
168,10,78,66,25.3704,1072894.238,42289.21,0.366849,0.996619,0.368093,0.17546949
6,5,111,49,18.8356,1357560,72074.14,0.366729,0.996619,0.367973,0.17541222
12,7,61,50,19.22,1384688.201,72044.13117,0.366576366,0.996619211,0.367819887,0.17533916
48,4,116,52,19.9888,1440046,72042.64,0.366569,0.996619,0.367812,0.17533539
0,13,87,39,14.9916,1079983.91,72039.26933,0.366551628,0.996619211,0.367795065,0.17532731
12,7,23,91,34.9804,2519721.676,72032.38602,0.366516604,0.996619211,0.367759922,0.17531054
12,6,14,24,9.2256,389711.3057,42242.38051,0.366442637,0.996619211,0.367685705,0.17527512
12,5,126,29,11.1476,470824.4292,42235.49725,0.366382926,0.996619211,0.367625791,0.17524653
48,1,82,54,20.7576,876699.5,42235.11,0.36638,0.996619,0.367622,0.17524472
24,1,71,50,19.22,1383589,71986.94,0.366285,0.996619,0.367528,0.17519986
12,5,155,103,39.5932,2849851.862,71978.31603,0.366241484,0.996619211,0.367483869,0.1751788
12,5,82,36,13.8384,584114.6011,42209.69195,0.366159071,0.996619211,0.367401177,0.17513934
24,9,42,13,4.9972,359601.2,71960.54,0.366151,0.996619,0.367393,0.17513544
12,6,33,69,26.5236,1908569.815,71957.41963,0.366135158,0.996619211,0.367377183,0.17512789
12,12,80,22,8.4568,608121.0107,71909.11583,0.365889378,0.996619211,0.367130569,0.1750102
6,1,44,89,34.2116,1442913,42176.14,0.365868,0.996619,0.367109,0.17499991
12,3,14,16,6.1504,442004.6855,71866.00636,0.365670028,0.996619211,0.366910474,0.17490517
12,2,66,3,1.1532,82842.75391,71837.28226,0.365523873,0.996619211,0.366763824,0.17483518
24,11,30,36,13.8384,993741.9,71810.46,0.365387,0.996619,0.366627,0.17476989
24,14,2,53,20.3732,1462594,71790.11,0.365284,0.996619,0.366523,0.17472026
24,9,48,82,31.5208,2262491,71777.72,0.365221,0.996619,0.36646,0.17469019
12,9,64,27,10.3788,744817.5605,71763.35998,0.36514774,0.996619211,0.366386415,0.17465508
48,5,57,22,8.4568,606839.2,71757.54,0.365118,0.996619,0.366357,0.17464104
48,7,14,37,14.2228,598572.7,42085.43,0.365081,0.996619,0.36632,0.17462338
24,16,120,133,51.1252,3667093,71727.71,0.364966,0.996619,0.366204,0.17456802
12,10,86,97,37.2868,2674458.552,71726.68483,0.364961129,0.996619211,0.366199171,0.17456572
24,15,100,58,22.2952,1599117,71724.73,0.364951,0.996619,0.366189,0.17456087
6,4,124,65,24.986,1050242,42033.21,0.364628,0.996619,0.365865,0.17440625
48,1,71,71,27.2924,1955669,71656.19,0.364602,0.996619,0.365839,0.17439384
48,10,120,54,20.7576,1487250,71648.47,0.364563,0.996619,0.3658,0.17437523
24,8,26,38,14.6072,613869.4,42025.12,0.364558,0.996619,0.365795,0.17437284
24,8,64,36,13.8384,991357.4,71638.15,0.364511,0.996619,0.365747,0.17434994
24,11,46,17,6.5348,467985.3,71614.33,0.364389,0.996619,0.365626,0.17429219
168,8,234,12,4.6128,330292.375,71603.45,0.364334,0.996619,0.36557,0.17426547
24,9,11,53,20.3732,1458628,71595.42,0.364293,0.996619,0.365529,0.1742459
12,10,21,207,79.5708,5696535.723,71590.78107,0.364269621,0.996619211,0.365505317,0.1742346
24,10,62,73,28.0612,2008327,71569.53,0.364161,0.996619,0.365397,0.17418291
24,10,27,130,49.972,3576295,71565.97,0.364143,0.996619,0.365379,0.17417432
6,7,139,41,15.7604,661492.2,41971.79,0.364095,0.996619,0.36533,0.17415094
12,10,70,24,9.2256,387172.1572,41967.15197,0.364055094,0.996619211,0.365290063,0.17413188
48,3,43,18,6.9192,495028,71544.11,0.364032,0.996619,0.365267,0.17412087
12,5,138,20,7.688,322616.0962,41963.59212,0.364024214,0.996619211,0.365259077,0.17411709
24,4,35,35,13.454,564222.4,41937.15,0.363795,0.996619,0.365029,0.17400729
24,11,54,24,9.2256,659536.4,71489.81,0.363756,0.996619,0.36499,0.17398868
12,3,47,37,14.2228,1016536.345,71472.30818,0.363666805,0.996619211,0.364900456,0.17394595
168,2,293,68,26.1392,1868127.484,71468.43,0.363647,0.996619,0.364881,0.17393666
24,9,19,41,15.7604,1126256,71461.14,0.36361,0.996619,0.364843,0.17391853
24,14,37,65,24.986,1785188,71447.54,0.363541,0.996619,0.364774,0.1738856
24,1,38,13,4.9972,209422,41907.87,0.363541,0.996619,0.364774,0.1738856
12,12,119,17,6.5348,466827.9697,71437.22374,0.363488287,0.996619211,0.364721333,0.17386047
0,3,92,1,0.3844,27459.95898,71435.89746,0.363481539,0.996619211,0.364714562,0.17385724
6,12,16,48,18.4512,1317745,71417.86,0.36339,0.996619,0.364622,0.17381307
48,5,27,19,7.3036,521559.2,71411.25,0.363356,0.996619,0.364589,0.17379732
168,8,23,54,20.7576,1482141.561,71402.36,0.363311,0.996619,0.364543,0.17377536
48,5,20,26,9.9944,418448.7,41868.32,0.363198,0.996619,0.36443,0.17372144
12,5,85,58,22.2952,1591286.783,71373.51462,0.363164121,0.996619211,0.364396068,0.17370525
12,9,51,9,3.4596,144829.792,41863.16106,0.363152998,0.996619211,0.364384906,0.17369992
24,10,4,54,20.7576,1481418,71367.5,0.363134,0.996619,0.364365,0.17369042
12,1,126,51,19.6044,1399079.852,71365.60425,0.363123872,0.996619211,0.364355681,0.17368597
12,2,21,130,49.972,3566179.156,71363.54671,0.363113402,0.996619211,0.364345177,0.17368096
48,7,88,19,7.3036,305717.4,41858.45,0.363112,0.996619,0.364344,0.1736804
168,2,72,20,7.688,321788.459,41855.94,0.36309,0.996619,0.364322,0.1736699
48,8,101,31,11.9164,498735.8,41852.9,0.363064,0.996619,0.364296,0.17365749
6,12,37,17,6.5348,466212.7,71343.07,0.363009,0.996619,0.364241,0.17363124
24,11,63,137,52.6628,3756029,71322.24,0.362903,0.996619,0.364134,0.17358018
0,9,59,14,5.3816,225133.6191,41833.95628,0.362899653,0.996619211,0.364130703,0.17357861
48,9,1,36,13.8384,986696,71301.31,0.362797,0.996619,0.364027,0.17352912
24,15,110,89,34.2116,2438725,71283.56,0.362706,0.996619,0.363937,0.17348617
24,10,92,15,5.766,410858.7,71255.42,0.362563,0.996619,0.363793,0.17341745
48,7,84,74,28.4456,2026791,71251.47,0.362543,0.996619,0.363773,0.17340791
12,9,45,115,44.206,3149555.689,71247.24448,0.362521631,0.996619211,0.363751398,0.1733976
168,3,18,44,16.9136,706803.5527,41789.07,0.36251,0.996619,0.36374,0.17339216
12,11,49,20,7.688,547659.5859,71235.63813,0.362462575,0.996619211,0.363692142,0.17336932
12,7,66,56,21.5264,1533428.726,71234.7966,0.362458294,0.996619211,0.363687845,0.17336727
6,7,101,135,51.894,3694873,71200.38,0.362283,0.996619,0.363512,0.17328335
12,2,97,19,7.3036,519992.0977,71196.68351,0.362264366,0.996619211,0.36349326,0.17327441
0,7,55,9,3.4596,144426.7793,41746.66993,0.362142465,0.996619211,0.363370946,0.17321604
48,5,109,54,20.7576,1477296,71168.93,0.362123,0.996619,0.363352,0.173207
24,7,157,184,70.7296,5033604,71166.87,0.362113,0.996619,0.363341,0.17320175
48,5,86,53,20.3732,1449718,71158.11,0.362068,0.996619,0.363296,0.17318027
