"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ddost",3340.0205971766,0.184888053190327,0.0774189122822557,2.38815100522541,0.0169333825392456,0.0378052380615743
"Ddr1",1215.62524227885,0.47619594547045,0.0851049621038675,5.5953957759745,2.20119049711179e-08,1.55036716669186e-07
"Ddx1",2127.36008764272,-0.389935350889379,0.100860559898644,-3.8660835442638,0.000110597065806968,0.000415415201662178
"Ddx10",627.456382119801,-0.769156707977229,0.160662087363231,-4.78741886527523,1.68940000480037e-06,8.77060340520304e-06
"Ddx18",1134.50136680905,-0.500802894846048,0.120451751515418,-4.15770537618081,3.21460236443169e-05,0.000133434958505577
"Ddx19a",1238.29303867189,0.329253214478211,0.0822796681505941,4.00163517766732,6.29062396962322e-05,0.000247023152898059
"Ddx20",492.151376443108,-0.850919063721933,0.140939474102955,-6.03747863498019,1.56540880674008e-09,1.28224374703198e-08
"Ddx21",3303.64384752069,-0.604738325963544,0.0871621304634907,-6.93808564278782,3.97448762971065e-12,4.54497251389249e-11
"Ddx23",2502.56243270086,-0.579467228948606,0.0694565448388474,-8.34287438704419,7.25061726313043e-17,1.40415631691237e-15
"Ddx24",1364.86746728942,-0.280512645775833,0.0930607007323105,-3.01429758822393,0.002575750199881,0.00712778921678782
"Ddx27",1302.31958489738,-0.505563504783557,0.119458151040263,-4.23213904100322,2.31479227585365e-05,9.84877760153509e-05
"Ddx28",132.720671952153,-0.961260255908022,0.266710977863932,-3.60412707270875,0.000313203802345548,0.00107927941612249
"Ddx3",1395.09927653341,-0.650923678176611,0.105882118496458,-6.14762612818695,7.86511529862344e-10,6.75251901957904e-09
"Ddx31",201.068205256095,-0.668670923533123,0.165213685218502,-4.04730953521665,5.180970900107e-05,0.000206559160042624
"Ddx39a",3230.59453639956,-0.714022055476516,0.102216025353692,-6.98542183582102,2.84001345826571e-12,3.29536923625417e-11
"Ddx39b",2594.41871993906,-0.445363338968304,0.0915038107357913,-4.8671561914973,1.13215551082571e-06,6.05385669183303e-06
"Ddx3x",11797.0116073144,-0.825902960913936,0.091599824922974,-9.01642510352432,1.94327182186804e-19,4.89492022920655e-18
"Ddx42",1502.30209938925,-0.506119226793122,0.0907785242996835,-5.57531895013286,2.47076754563365e-08,1.72922452655804e-07
"Ddx46",1829.50900293163,0.423036439755038,0.0817271694555665,5.17620324517704,2.26446769411631e-07,1.36460401970235e-06
"Ddx5",12254.5548495659,-0.934531282797389,0.0655980123971528,-14.2463353483855,4.72430249782632e-46,6.87386013433729e-44
"Ddx51",270.495599836377,-0.723926185219642,0.157987236192945,-4.5821814639224,4.60150315393663e-06,2.21424812342173e-05
"Ddx52",759.516826922147,-1.21237412674629,0.116598641569752,-10.3978409218517,2.53614493531687e-25,1.09979179195035e-23
"Ddx54",1872.5470682787,-0.544448593360881,0.112941894232535,-4.82060795119939,1.43121382758687e-06,7.52561222323139e-06
"Ddx55",366.080781523464,-0.920913191208824,0.134838786788665,-6.82973507209156,8.50715897331882e-12,9.38843951366861e-11
"Ddx56",725.687423795592,0.318656859540768,0.109018980289431,2.92294845076313,0.00346733915413676,0.00932655436214106
"Ddx58",148.597564060291,1.92631436146863,0.224458683787754,8.58204427185421,9.32017536980009e-18,1.94825140338846e-16
"Ddx59",505.517338102985,0.67265067072445,0.135587379891678,4.96101238376195,7.01267204066368e-07,3.89874949349718e-06
"Ddx6",2274.6261873379,-0.372879402531219,0.0979489469252473,-3.80687505314164,0.00014073380113987,0.000519217102573648
"Decr1",140.995586024235,0.752426871313071,0.230098797213849,3.27001653387081,0.00107541198441903,0.00328414960610486
"Dedd",779.253817978314,-0.286976564779296,0.116970017936304,-2.45341985786109,0.0141505066999907,0.0323985704063191
"Def6",561.360942468828,0.54130749871771,0.128896307810864,4.19955782994187,2.67436721811883e-05,0.000112573858766494
"Def8",1225.94071387981,-0.260120528897716,0.0913267393847823,-2.84824062098356,0.00439616723284658,0.0114923917874273
"Degs2",195.533937988326,0.999265143001222,0.201472188102293,4.95981679860383,7.05596911145868e-07,3.92084956957337e-06
"Dek",1110.52617939346,-0.71695927415639,0.184724642286881,-3.88123244024443,0.000103928449581185,0.000392366266803942
"Dennd1c",111.30471071339,-0.794813965947315,0.262933808863612,-3.02286712151041,0.00250392163023242,0.00693770117441996
"Dennd2c",2772.26029181684,-0.705239513026777,0.0906866864980405,-7.77665984126584,7.44644802208433e-15,1.17632603183155e-13
"Dennd5a",2186.7474288971,0.97153465657454,0.0976240055124765,9.95180080426404,2.4766047383476e-23,8.92061732789831e-22
"Dennd6a",621.777686312387,0.46578132779871,0.140851850796451,3.30688823160601,0.000943385245131082,0.00291966247989351
"Denr",1261.00936595367,-0.383848034879756,0.0827789799211483,-4.63702301291213,3.53463071562823e-06,1.73330139483002e-05
"Depdc5",328.096326787913,-0.846475937867849,0.181088180539765,-4.67438534831361,2.9483528648591e-06,1.46793723456155e-05
"Dffb",146.503138264898,-1.17762805504845,0.201930798016464,-5.83183975211365,5.48195540664003e-09,4.19802374561118e-08
"Dfnb31",254.909200074866,0.441925515517805,0.146782577878358,3.01074910868535,0.00260604084471017,0.00719720271248876
"Dgat1",829.172303849564,0.818390788707085,0.113687892302524,7.19857473062608,6.08451959894803e-13,7.68066412387755e-12
"Dgat2",951.674597371995,-1.01092064112584,0.105814909122848,-9.55366922776626,1.25182350337794e-21,3.86666600568528e-20
"Dgcr6",291.586430798411,0.474867520969947,0.192205069856663,2.47062952774388,0.0134875464581749,0.0310681150842287
"Dgcr8",1129.77864155318,-0.560104468992523,0.096912542880296,-5.77948377316185,7.49301804384808e-09,5.65582208388205e-08
"Dgka",2832.58621699114,-0.253109123326611,0.0847137706770342,-2.98781557359279,0.00280979051004005,0.00771367017378919
"Dgkq",1669.33910636992,0.355220757909252,0.0931532235867573,3.81329538830635,0.000137126056694539,0.000507237051938741
"Dhcr24",1746.70327135823,1.06480903517551,0.0921922009841589,11.5498819185201,7.39219295085351e-31,4.61824122319424e-29
"Dhcr7",727.171992988466,0.947277421424706,0.129289096036976,7.32681603059384,2.35685004355122e-13,3.124945777169e-12
"Dhodh",407.960170518014,0.397734014155729,0.156258316350483,2.54536221460126,0.010916443620407,0.0257770731485075
"Dhrs11",81.3528942963484,-0.857284429442582,0.254160374377617,-3.37300584932598,0.000743523731003338,0.0023605757730218
