"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cln5",179.809511789619,-0.407224881032044,0.173356352436592,-2.34906235224921,0.0188207548182701,0.0292815163491465
"Cln6",264.75080688296,-1.5859548018168,0.214955715470568,-7.37805365326026,1.60620244668741e-13,6.24064198771788e-13
"Cln8",532.041776642702,0.835579250726771,0.129955571938081,6.42973008594733,1.27830728862263e-10,4.16902080723524e-10
"Clns1a",823.600263325013,-0.694372347731851,0.101660651924767,-6.83029603475018,8.47395819915004e-12,2.9725739827316e-11
"Clock",2633.57879603988,0.595538788802803,0.0896073906910017,6.64609006255336,3.00981133780269e-11,1.0201927253831e-10
"Clp1",609.786167310269,0.953882927926038,0.119900688580023,7.95560842246043,1.78253340618532e-15,7.73748065682621e-15
"Clpb",763.333169178183,-0.296784995714066,0.117474663417813,-2.52637451412408,0.0115246551603155,0.0185340835598393
"Clptm1",2846.63118281438,0.769871784819656,0.0767191016530736,10.0349426444152,1.07021583944792e-23,6.87783316174677e-23
"Clptm1l",2476.35758536726,-0.308445900412451,0.0770969462810976,-4.00075379494084,6.314102645858e-05,0.000132436841664348
"Clpx",740.060028911309,0.546792889581775,0.106193781480107,5.14901044073099,2.61864306735249e-07,6.72110631791603e-07
"Clspn",124.509746159318,-8.27159484093663,0.884300674515194,-9.35382622598521,8.45330732862522e-21,4.81409394688341e-20
"Clstn1",4043.42389680404,-0.363378658800387,0.0768931464743766,-4.72576133845006,2.29254780770648e-06,5.47548365399925e-06
"Clta",6494.16877174592,0.993859885418019,0.0749551481676434,13.2593945808121,3.98096601237647e-40,4.67480307652541e-39
"Cltc",14412.9286728423,0.953601135773368,0.0596950306965924,15.9745480427034,1.92242731957004e-57,3.53158150677771e-56
"Clu",1059.30915905661,1.0622054243944,0.112842180951882,9.41319474184337,4.81281391787549e-21,2.77782541563693e-20
"Cluap1",134.32815659891,-1.22588452976744,0.230202378593019,-5.32524701638599,1.00815940503224e-07,2.66757085531201e-07
"Cluh",1094.69852864038,-1.69006084102108,0.0955481872289242,-17.6880471522903,5.18411383014394e-70,1.25581625382208e-68
"Clvs1",62.9276940317262,-1.96944851608464,0.30717515451152,-6.41148376474823,1.44110108266519e-10,4.68276800061762e-10
"Cmbl",39.4172985713927,-0.90005555939321,0.368996260071805,-2.43919967974218,0.0147198320879007,0.0233060646445181
"Cmc1",68.0037884219718,-0.931417707281045,0.298409729509821,-3.12127124276754,0.00180072090369396,0.00323899907256907
"Cmip",2955.88425810059,0.980062079454851,0.084677804725045,11.5740137883497,5.58093293092129e-31,4.8089246843248e-30
"Cmpk1",720.746037963272,-1.85097808991339,0.162263800151983,-11.4072152148519,3.84853778861906e-30,3.20157337274969e-29
"Cmpk2",446.121364744275,5.97501217089342,0.244864667218464,24.4012835284342,1.65736450329627e-131,9.6721448664588e-130
"Cmss1",200.234264715874,-2.27835322660093,0.240332161689208,-9.48001803248977,2.54239133810379e-21,1.4874598436349e-20
"Cmtm4",572.739816106658,1.75284621747218,0.117305640021622,14.9425570428591,1.74161854588925e-50,2.69764105867966e-49
"Cmtm6",762.11622599165,0.533614988676666,0.115291683211717,4.62839099761219,3.68517746059248e-06,8.67078508595929e-06
"Cmtm7",175.970531865901,-1.24796519575845,0.204043069433637,-6.11618517219146,9.5841952163806e-10,2.93832251857994e-09
"Cmtr1",1632.48565340939,-0.547658865780505,0.0800971696323443,-6.83743093912464,8.06259337557946e-12,2.8342946898333e-11
"Cmtr2",232.109907139533,-0.821887401658178,0.165889905768569,-4.95441478401214,7.25483018002238e-07,1.79930377184286e-06
"Cnbd2",17.2472698835954,2.10574137613635,0.646220059218308,3.25855155081929,0.00111982528963022,0.00206570581444399
"Cnbp",7741.98858045201,-0.232650214479375,0.066931359454172,-3.47595232454034,0.000509042770272672,0.00097776354150712
"Cndp2",928.596019517018,0.383748784115491,0.13548713273693,2.83236331276269,0.0046205316202547,0.0078642278497633
"Cnep1r1",389.150122223947,0.808395530994954,0.139194572293735,5.80766561277286,6.33498776998375e-09,1.83598654833615e-08
"Cnfn",1217.71542639081,7.99831339459278,0.381250095398643,20.9791774248071,1.01636267460497e-97,3.91469023502014e-96
"Cnih1",2472.27167231228,0.380208575195193,0.0807960588244567,4.70578120674501,2.52895636009671e-06,6.02268976523442e-06
"Cnih4",627.79628475688,-0.571276777370814,0.11523550091305,-4.95747207105791,7.14163044982271e-07,1.77198926020403e-06
"Cnksr1",814.84173564238,2.15307716908087,0.111059713832148,19.3866623169493,1.00020495337692e-83,3.15775088422687e-82
"Cnksr2",32.4149706770715,2.41134874068708,0.474627071316074,5.080512441064,3.76418080689391e-07,9.5404933589952e-07
"Cnn3",29374.6515721372,2.11799015031634,0.0673248635939465,31.4592564656422,3.13636346161503e-217,4.47415799987182e-215
"Cnnm3",200.093062452363,-0.955823869819374,0.191085935530453,-5.00206290518458,5.67200751054089e-07,1.41800187763522e-06
"Cnot1",4214.86705858324,0.233553248116727,0.0728787325552701,3.20468317611868,0.00135211223605677,0.00246663354714809
"Cnot10",525.824788550267,-1.43623046323294,0.141492632156508,-10.150567145039,3.29443282313941e-24,2.16906958811259e-23
"Cnot11",411.069537850982,-0.280718320688203,0.128152663024253,-2.19049931592196,0.0284880443577032,0.0430637562209917
"Cnot2",879.502697100277,-0.254141688199498,0.100034468810554,-2.54054118766594,0.0110681056424139,0.0178570176903228
"Cnot3",1166.70672881901,0.446704331856933,0.0989212081601732,4.51575895771136,6.30903960935851e-06,1.4536580794843e-05
"Cnot4",783.699435306124,1.02082902992269,0.137539130886726,7.42209888445075,1.15278690839734e-13,4.51234848459733e-13
"Cnot6",1315.53895720593,-0.417922565004706,0.121270320006887,-3.44620649950434,0.000568515749698486,0.00108599760088709
"Cnot6l",746.665533368945,0.879653911415644,0.116928449387459,7.52301014871744,5.35292668042486e-14,2.13728637844883e-13
"Cnp",273.682844002722,-0.870186814537917,0.150763670256187,-5.77186011098856,7.84011928809408e-09,2.25635313509158e-08
"Cnppd1",3074.96655206535,2.55130196172639,0.102964934057047,24.7783576524495,1.53433867214881e-135,9.38057320459234e-134
"Cnpy4",729.490748219614,0.849032164581342,0.0964751956261516,8.80052286052264,1.36180171744851e-18,6.98119735808233e-18
"Cntf",47.8798801656701,2.59526130449029,0.405635065385856,6.39802010711666,1.57404563987417e-10,5.10185059431866e-10
"Cntrob",91.692489470877,-1.84526287636431,0.251676654003456,-7.33187940562405,2.26947275006427e-13,8.73252002230858e-13
"Coa4",144.759173857521,-1.96629065058193,0.238024837364424,-8.26086332986955,1.44622601084322e-16,6.63403793382034e-16
"Coa5",1542.64527050203,-0.211892120319671,0.0986870552616133,-2.14711159186945,0.0317843986757081,0.0476786611317417
"Cobl",242.841786927057,-0.772552844477224,0.205564071269781,-3.75820949500134,0.000171133574507818,0.000345466186834004
"Cog1",447.763451422776,-0.257091394900662,0.112212004410982,-2.29112202611632,0.0219563570607079,0.0338364504983302
"Cog3",594.68916224432,0.36641125792519,0.134399967489121,2.72627489999095,0.00640536262333901,0.0106879372003873
"Cog7",373.814316626943,-0.673958354811411,0.127847415480736,-5.27158372562456,1.3525156314898e-07,3.55593131327979e-07
"Cog8",271.280475789192,-0.594944200251019,0.175047520039819,-3.39875823499633,0.000676925253142796,0.00128185370371436
"Coil",140.80831818929,-0.938871310489263,0.217095864586087,-4.32468537472747,1.52749710714358e-05,3.39819581691259e-05
"Col11a1",3.45252459143378,-3.92957045708604,1.73669489216691,-2.26267174206003,0.0236559320082195,0.0362525589330208
"Col11a2",40.9302878866722,0.985036280754713,0.410494026121361,2.39963609230087,0.0164113780525248,0.0257654175811038
"Col16a1",23.2297396164014,-2.96909447496111,0.563093365086976,-5.27282802293808,1.34337435897733e-07,3.53270157441581e-07
"Col17a1",13064.4405942942,-1.50530222975463,0.280039324634595,-5.37532445387373,7.64448993648034e-08,2.04567117221006e-07
"Col1a1",35.4156917255826,-1.25057311123249,0.491003182803247,-2.54697556967491,0.0108661040017306,0.017558080232135
"Col2a1",70.1529857604952,-6.04518628061352,1.63899961445227,-3.68833904981347,0.000225722739727979,0.000450860200096249
"Col4a3bp",2947.54430414824,1.27999182700123,0.0969754293497734,13.1991354468205,8.87477451890828e-40,1.02548019565985e-38
"Col5a1",122.124186587252,-4.07336201737891,0.288893551373424,-14.0998717278866,3.80460615292454e-45,5.14178059614539e-44
"Col7a1",165.166057544379,-1.43002628887324,0.229179988527511,-6.23975198734065,4.3826521028324e-10,1.38138420753487e-09
"Col9a2",10.2653525449221,-1.82805815490784,0.793786529288895,-2.30295940716642,0.0212811271261715,0.0328660015962191
"Colgalt1",857.03177318172,-1.8491623768526,0.115235593067449,-16.0467988026083,6.01894659162876e-58,1.11456615170305e-56
"Commd3",1133.17710074147,-0.552264922150024,0.084613825997272,-6.52688748725095,6.71504495826364e-11,2.22263948704487e-10
"Commd4",541.454791431758,0.648023346691818,0.123495042954529,5.24736322356213,1.54291517935039e-07,4.03813927460786e-07
"Commd6",665.982209635082,1.66797505492768,0.118956588821882,14.0217122182715,1.14810852600375e-44,1.5336871697079e-43
"Commd8",995.983718874483,0.503963879816744,0.119468454847834,4.21838451379184,2.46058944929065e-05,5.37164388561372e-05
"Commd9",482.166771879856,0.89677580033741,0.115278404764792,7.77921764416452,7.29744235112241e-15,3.0617990692527e-14
"Comt",3025.17626785169,-0.587312392037531,0.0677204666922498,-8.67259811877146,4.22370554394655e-18,2.10003948194072e-17
"Copa",3911.90857922859,0.374272252024557,0.0660908530952294,5.66299623164605,1.48752427697823e-08,4.19432479758016e-08
"Copb1",3979.39856590192,0.293508949096613,0.0782809270878764,3.7494311835005,0.000177236122979527,0.000357223687603076
"Cope",1150.56175564737,0.275329392945176,0.0933032010418294,2.95091047113959,0.0031683874084296,0.00550702715168532
"Copg1",2118.06243356098,-0.337928973158123,0.0737155268824997,-4.58423058817407,4.55661174339912e-06,1.06388459678676e-05
"Copg2",1324.45063346027,-0.398514065110305,0.101523198466289,-3.92534978340572,8.66038012916695e-05,0.000179273902530498
"Coprs",82.1635068288574,-1.59320756789494,0.323056214519372,-4.93167286772441,8.15283716508133e-07,2.01337964185755e-06
"Cops3",1042.88650016175,-0.229770904535557,0.0948254531723873,-2.42309313426477,0.0153889807948884,0.0242657850825513
"Cops5",1368.80464304166,-0.276335993115793,0.0938599520958268,-2.94413098393303,0.00323862902016775,0.00562066060799615
"Cops7a",1149.03628892032,-0.435625591491515,0.0952854937512734,-4.57179340045864,4.83567595888933e-06,1.1258560488609e-05
"Cops8",986.463951309905,-0.311689911415595,0.0885199870653695,-3.5211246832359,0.000429720509013979,0.000831589429183809
"Coq10a",76.5938430388269,0.997841031466211,0.250416418784977,3.98472686538584,6.75577872273772e-05,0.00014136730014711
"Coq10b",3126.51845810405,1.44430212109778,0.103766419500335,13.9187815099771,4.87138103923579e-44,6.36751220682914e-43
"Coq2",272.066058192888,-1.39016241485964,0.157169438569329,-8.84499192409103,9.15349305260694e-19,4.71970603404164e-18
"Coq3",100.653235694073,-1.22174433054455,0.26426345111366,-4.62320584021692,3.77854434697241e-06,8.88323091134612e-06
"Coq4",118.785427877583,1.21766306660433,0.253688961099702,4.79982676946586,1.58802931061212e-06,3.83243080286612e-06
"Coq6",400.464033169199,-0.329308346924628,0.120169931708591,-2.7403556134424,0.00613727409453723,0.0102672943625855
"Coq7",52.7605849064574,-0.705478918666076,0.314279632255405,-2.2447490904939,0.0247842446575887,0.0378511693125083
"Coq9",387.795548596015,-1.71961219233877,0.145214560853487,-11.841871656891,2.37101820956416e-32,2.14879336560893e-31
"Coro1b",7511.63917792632,1.19429291471876,0.0748418678344045,15.9575508906493,2.52444787346701e-57,4.61550556612521e-56
"Coro1c",3318.18922739848,-0.610448285704844,0.0761867875470517,-8.01252166365252,1.1238003392394e-15,4.92248404848796e-15
"Coro2a",848.46547502516,-0.890890071879143,0.108558620640451,-8.20653455822537,2.27664039431818e-16,1.03163057868026e-15
"Coro6",462.599315365397,-0.424720128961013,0.148242218719347,-2.86504163678969,0.00416954414767212,0.00714187409225487
"Cotl1",3085.69577378245,-0.388517069705733,0.10653747986245,-3.64676422051043,0.000265563392416772,0.000526073204076085
"Cox15",385.255745175978,-0.601883546335261,0.142944019946997,-4.21062417692211,2.54666096066802e-05,5.55010701631818e-05
"Cox17",1118.05533723908,0.698488578789063,0.151763667543934,4.60247561285943,4.17498461535554e-06,9.77745180997837e-06
"Cox19",251.543631873575,0.695168990337503,0.14931504528869,4.65571964964042,3.22851002423536e-06,7.6242455201389e-06
"Cox20",204.25077429973,-0.871315831787286,0.166391273756062,-5.23654763929916,1.63608026725288e-07,4.27036536889699e-07
"Cox4i1",6513.68234534986,0.967575616801125,0.108579692388439,8.91120241287538,5.04820573617558e-19,2.64664325233706e-18
"Cox5a",2133.36106306596,0.625434588178783,0.100265532715087,6.23778252847871,4.43817059028621e-10,1.39697796705958e-09
"Cox6a1",4289.49360682563,0.575390185548805,0.145918124979612,3.94323998906372,8.03881390926836e-05,0.000167065637988482
"Cox6c",2063.95071899071,0.652066564696547,0.092308001770543,7.06403076861569,1.61740906899578e-12,5.92930259906289e-12
"Cox7a2",575.017047714375,0.471383749838809,0.134506052102746,3.50455420012425,0.000457372456980753,0.000882293612756695
"Cox7a2l",3504.40910469727,1.21883148325824,0.0855819414442224,14.2416900421989,5.04910356664323e-46,6.96209924970913e-45
"Cox7c",1816.17794853252,0.678378860978716,0.143483074127528,4.72793648382368,2.26813107658045e-06,5.4205283536478e-06
"Cox8a",1883.1891516309,0.964792825447025,0.147715205494119,6.53143880631459,6.51408372956689e-11,2.15797699240669e-10
"Cpa4",140.347043230965,4.68639711361108,0.324236012101354,14.4536601077678,2.37710716400374e-47,3.40365220322965e-46
"Cpe",2765.08529097857,0.615846803197591,0.0909242765943702,6.7731834254233,1.25979062494335e-11,4.3806441983811e-11
"Cpeb4",4392.54381987683,3.56911280812106,0.0860735180054996,41.4658641917368,0,0
"Cpn1",15.6810994479373,1.26201067746477,0.572319146038216,2.20508205290847,0.0274483372250112,0.0416118520906592
"Cpne2",510.410474145733,1.18990752775168,0.142978525224802,8.32228144667751,8.62861252941659e-17,4.00416135652244e-16
"Cpne3",778.787241461145,0.564038048568627,0.103381600898367,5.45588425471498,4.87297289435455e-08,1.32425215884917e-07
"Cpne5",48.9296862923174,1.14591493119639,0.332160923738123,3.44987880663479,0.000560838271860424,0.00107239553720788
"Cpox",1161.05278064632,-1.18429417747661,0.130455012375179,-9.07818071467175,1.10404739512468e-19,5.97250358177234e-19
"Cpsf1",815.43987087913,-1.02162472946213,0.0967075477468154,-10.5640640597856,4.37309083390042e-26,3.10960397450581e-25
"Cpsf2",1625.97211250429,-0.36421000430872,0.0905935888428526,-4.02026245963712,5.81333396016049e-05,0.000122466862187155
"Cpsf3",974.440452584389,-1.18084354203923,0.0985850498323006,-11.9779169767416,4.63831828945911e-33,4.32572783169491e-32
"Cpsf3l",519.158750820575,-0.378252824816627,0.118224191077908,-3.19945369359611,0.00137688303923799,0.00251002749809024
"Cpsf4",735.735443144657,0.320698911840941,0.106452475047425,3.01260174268441,0.00259018593750322,0.00456104823344251
"Cpsf6",1600.61441900633,0.556982325714047,0.105462318252354,5.28133967604696,1.28242675509815e-07,3.37626820577787e-07
"Cpsf7",1662.20834841888,0.77750828429769,0.086408853564006,8.99801643267681,2.29832422210835e-19,1.22214157323801e-18
"Cpt1a",915.746126966674,2.42750056805507,0.117035279694392,20.7416137629086,1.45946314804227e-95,5.47535606351572e-94
"Cpt1b",58.9227597627059,1.46819894635562,0.416529240154536,3.52484004678977,0.00042373857067674,0.000821251121128771
"Cpt1c",115.901472338739,-1.26587890144247,0.286777786269693,-4.4141455930342,1.01409696866882e-05,2.29268058559346e-05
"Cpt2",102.779227359731,-1.40083021259995,0.249302911176682,-5.61898858696908,1.92078542801246e-08,5.38183210976817e-08
"Cr1l",956.743642566677,0.557579597995896,0.113700879337101,4.90391632190266,9.39445221617101e-07,2.31209574777116e-06
"Cradd",3.76194434331883,-5.52655077182711,1.65926518207831,-3.3307218348937,0.000866211138270823,0.00162011487580436
"Crat",189.943813292959,-0.623399318813993,0.183484823749166,-3.39755248459249,0.000679915442619438,0.00128709419060741
"Crb1",28.1076089743164,-1.581745707896,0.486361574664793,-3.25220122289916,0.00114514919422143,0.00210938927773452
"Crb3",1017.70491643653,2.67525641192699,0.15030240452626,17.7991591043349,7.17379417164891e-71,1.75994037480686e-69
"Crcp",489.780661840709,0.71958837925889,0.124698407997183,5.77063004104387,7.89756915518088e-09,2.27232100568016e-08
"Creb1",488.275203361263,1.72053099145178,0.113211899849401,15.1974394364947,3.67715735533494e-52,5.96763388214821e-51
"Creb3",1405.57896233907,0.444863404918154,0.0918124332438347,4.8453503430923,1.26388452513074e-06,3.07650846595443e-06
"Creb3l1",40.4425145812468,-1.41820405902283,0.409998525769593,-3.45904672793828,0.000542090849170508,0.0010372346021138
"Creb3l2",182.222954414488,0.525835268022577,0.208633186874758,2.52038170867914,0.0117227633053928,0.0188343339813424
"Crebbp",901.460985858712,1.27347219077411,0.0932395875645279,13.6580633187892,1.80726560179819e-42,2.26988630747587e-41
"Crebrf",804.728688646974,2.5829920192333,0.129291305141766,19.9780798592843,8.54476521972234e-89,2.90396359158505e-87
"Crebzf",1042.37774978499,1.51204855380569,0.0971188118963666,15.569059426089,1.18131545315958e-54,2.05264662575322e-53
"Creg1",378.62619644846,-0.568754567961994,0.159529863833443,-3.56519183490184,0.000363590149074067,0.00071063670036381
"Crem",178.696643142094,0.812788510785646,0.178658107209822,4.54940737635309,5.37972068781055e-06,1.2479958351265e-05
"Crip2",3103.76390091536,-0.806613205029843,0.0838062826010911,-9.62473432772619,6.28691749551091e-22,3.76011033440106e-21
"Cript",696.827940642339,1.04792495862447,0.110292309367571,9.50134206667169,2.07202421228518e-21,1.21719571799467e-20
"Crisp1",13.0728236395208,7.91642649772074,1.320357946376,5.99566694732216,2.02651979413028e-09,6.08851695818392e-09
"Crk",1860.08524503333,0.9443370807121,0.0964652478502306,9.78940190127592,1.25033287158148e-22,7.68080613031582e-22
"Crkl",558.62695921135,1.07650881341213,0.119506580776461,9.0079458923334,2.09951902946618e-19,1.11848512611718e-18
"Crlf2",284.313958175697,1.90213644148929,0.16503285186636,11.5258048320561,9.77940503497806e-31,8.35806399254227e-30
"Crls1",130.730308441084,-1.31190936015509,0.19597441641964,-6.69428889812791,2.16722891552916e-11,7.42434927925866e-11
"Crnkl1",636.267116421277,-0.724159696107914,0.117727664559348,-6.15114296897359,7.69265337679325e-10,2.37479587947759e-09
"Crocc",239.514045534073,-2.9523139377083,0.223462850031757,-13.2116543635273,7.51543005708017e-40,8.71021006113956e-39
"Crot",366.320581745694,-1.04535541779938,0.183695161287278,-5.69070742241578,1.26514124020315e-08,3.5865326375239e-08
"Crtc2",1406.4721524647,1.15406427484978,0.0835393967325361,13.8146110696093,2.08074993181361e-43,2.67740149912096e-42
"Cry1",554.704884674165,0.512594843514025,0.146319072045077,3.50326745754722,0.000459587746374755,0.000886419030105207
"Cry2",431.217793857433,0.400676218071702,0.131884126514511,3.03809282178941,0.00238080607938714,0.00421741748387527
"Cryba4",27.30291967511,4.30609796943243,0.674450804260358,6.3845990578286,1.71847114759924e-10,5.5497300476549e-10
"Cryl1",39.3374750711599,-1.38515992095312,0.387471069782822,-3.57487314273425,0.000350397750377268,0.000686012539073083
"Crym",8.90090802727478,3.29521547376276,1.02310240373934,3.22080708804813,0.00127830161469983,0.0023386281123902
"Cryz",48.3092817681278,-0.888350285517478,0.374963124611421,-2.36916706526298,0.0178281982824382,0.0278196936061544
"Cryzl1",292.119749783746,-0.471280263234846,0.159574130608562,-2.95336256219942,0.00314332542716872,0.00546573456999095
"Cs",3323.78979870452,0.200131025813728,0.070951254112925,2.82068341590132,0.00479214697040494,0.00814192886972932
"Csad",243.830925905408,0.843406484470682,0.185954558042355,4.53555155275396,5.74531417901398e-06,1.32907117794808e-05
"Csde1",4513.81781906653,0.228223449387154,0.081842653392901,2.78856366363789,0.00529423407068026,0.00893716211639304
"Cse1l",1396.07958249254,-2.09603343196901,0.11830476230438,-17.7172363237266,3.08710874336222e-70,7.52564167290095e-69
"Csf2",1528.27324305497,4.06432407359568,0.264149139968418,15.3864747546845,2.01727330503147e-53,3.37820188980270e-52
"Csf3",7902.81222692188,2.27105746346265,0.212179836658118,10.7034556121464,9.80519645220127e-27,7.1708256332396e-26
"Csk",980.256782839131,0.483905003323985,0.09520159799176,5.08295042868785,3.71616711525336e-07,9.4229341708915e-07
"Csmd1",7.98428259239554,-3.8351546471764,1.45449508993951,-2.63676011951054,0.00837019987355357,0.0137296135625691
"Csnk1d",6840.01332709263,1.14322146948662,0.0705280433841817,16.2094595940971,4.32353594253098e-59,8.20335924728168e-58
"Csnk1e",1680.17049864451,1.01612462713618,0.0862047529069995,11.7873387820322,4.53649966663276e-32,4.07614725100634e-31
"Csnk1g1",380.141022441096,1.19179114580861,0.153085829825997,7.78511732381264,6.96485448000042e-15,2.92863513524035e-14
"Csnk1g2",2931.47212414232,0.421010005481498,0.106942883461363,3.93677439634031,8.25841787327458e-05,0.00017147532529324
"Csnk2a1",2532.03622921759,0.242634119849145,0.0731670604246782,3.31616602390258,0.000912615948479332,0.00170167456586714
"Csnk2a2",1784.06596890401,0.773815183990768,0.0837922308926246,9.23492757917345,2.58460797098631e-20,1.4434579557635e-19
"Csnk2b",2362.37238225314,0.319131353637249,0.0675422593221796,4.7249138071467,2.30212979249487e-06,5.49609705625583e-06
"Cspg4",25.7423004671416,-1.82778385849802,0.504078652324303,-3.62598941667162,0.000287857143920328,0.000567899828922552
"Cspp1",466.025791475937,0.811436974524824,0.151978195048615,5.33916707107398,9.33745682194597e-08,2.47634412617823e-07
"Csrnp1",2126.6082342146,4.49814309509074,0.127096158981728,35.3916525182907,2.29496451214489e-274,5.76485107344223e-272
"Csrnp2",313.023791878248,0.566734878492735,0.1616914506515,3.50503923497008,0.000456539997327021,0.000880834808668179
"Csrp1",2304.84270073027,-0.590901764630547,0.0923312691487623,-6.39980117330022,1.55579412048102e-10,5.04552373341515e-10
"Csrp2bp",147.890868863176,-1.37199680464654,0.224341358132458,-6.11566594794561,9.61545610783124e-10,2.94634302110820e-09
"Cst3",1128.58991105761,0.786376143639206,0.130057692522598,6.04636395115627,1.48151222538578e-09,4.49550256416298e-09
"Cst6",20308.1545121588,1.11420772888794,0.122559782906325,9.09113660669223,9.80090393316983e-20,5.31687534966091e-19
"Csta",215.714067684877,0.821065962545549,0.236109141456628,3.47748485077769,0.000506141651484044,0.000972637083468839
"Cstb",3227.6208403279,2.01990489676916,0.108982735306133,18.5341732440027,1.09459056133936e-76,3.00427409412739e-75
"Cstf2",549.054236528058,-1.30931275280039,0.110487106232206,-11.8503669563819,2.14250540146962e-32,1.9462775089608e-31
"Cstf2t",659.898791370253,-0.534450710679589,0.108963296259643,-4.90486915342645,9.3489639715917e-07,2.3013906836758e-06
"Cstf3",743.356127120395,-0.786459446019088,0.133528699196557,-5.88981582799217,3.86626250006065e-09,1.1393691198215e-08
"Ctbp2",1491.37246165234,0.51326863094119,0.0967051845584523,5.30756063684415,1.1110205139755e-07,2.93302308407287e-07
"Ctc1",640.323649556823,-0.750961923663712,0.124524007059218,-6.03065980125897,1.63291611543416e-09,4.94453504031492e-09
"Ctdnep1",1205.89997405245,0.327235640393959,0.0805932548223974,4.06033533594201,4.90022861592217e-05,0.000103893837902717
"Ctdp1",1765.14382230958,1.35473890988673,0.102806003451445,13.177624500563,1.18049658456737e-39,1.35862928632231e-38
"Ctdsp1",607.824032749004,-0.983332199573814,0.128096063994351,-7.6765215800634,1.63466527462011e-14,6.72429948317384e-14
"Ctdspl",558.588920007548,-1.14812110964364,0.133049871649567,-8.62925379340173,6.1753528438126e-18,3.04680623869576e-17
"Ctgf",384.192559681482,3.25823741515837,0.189409040971692,17.2021219179571,2.55983170272458e-66,5.75464111380983e-65
"Cth",298.193043597741,-1.54636049077831,0.180053351695649,-8.58834604418906,8.82301950470761e-18,4.31443040105359e-17
"Ctla2a",100.313248931331,1.07458776977203,0.233772282450665,4.59672874177804,4.29175767551955e-06,1.0040749127481e-05
"Ctnna1",31178.8612849057,1.84001094859112,0.062712342409169,29.3404914870808,3.15959570722093e-189,3.57932631342527e-187
"Ctnnal1",161.057716048337,-0.657107986064143,0.204668127585272,-3.21060242167099,0.00132457056070546,0.00241791671863374
"Ctnnb1",32871.126647747,1.65788474955026,0.0778206116624927,21.3039285368314,1.04388525347035e-100,4.20282024524385e-99
"Ctnnbl1",611.606728032036,-0.622398570063177,0.121070700384083,-5.14078607035961,2.73591421952515e-07,7.01275261903573e-07
"Ctnnd1",11469.7382413286,0.7739323169128,0.0580528568015515,13.3315113080209,1.51791165558132e-40,1.81380239712949e-39
"Ctnnd2",574.739540361286,3.30232683045493,0.212960428415275,15.5067627118751,3.12228844595312e-54,5.38478253626691e-53
"Ctns",475.530032349794,0.957710331277439,0.133463357359394,7.17582975751532,7.18699425151276e-13,2.6945398629536e-12
"Ctps1",4335.67107296931,0.691320137062344,0.111769835303072,6.18521209401247,6.20190279859684e-10,1.92849803115679e-09
"Ctps2",691.728619519146,0.687087620241668,0.108879516372494,6.3105315226698,2.78078764318066e-10,8.85911254947684e-10
"Ctr9",2019.67879134665,-0.380078776861405,0.0834647764586309,-4.55376259289198,5.26948218974161e-06,1.22291357104769e-05
"Ctrc",33.1332763908422,3.41203348473771,0.514082651032146,6.63713019275639,3.19849125543764e-11,1.08002824244833e-10
"Ctsa",3639.76662214369,1.51683349480938,0.0722667167117768,20.9893788430849,8.20104824408988e-98,3.16933486489828e-96
"Ctsb",30127.24993767,1.74061110682017,0.0774668390694074,22.469112303145,8.32383102120827e-112,3.83194691036102e-110
"Ctsd",22602.8865924136,2.04760397075183,0.112737266300861,18.1626186081842,1.02039393326187e-73,2.62014486640909e-72
